bus,index_carrier,carrier,p_nom,e_nom,efficiency,country,unit,open_tyndp_type
FR15,hydro-pondage-turbine,hydro-pondage,0.0,0.0,1.0,FR,MW,hydro-pondage-turbine
FR15,hydro-reservoir-reservoir,hydro-reservoir,0.0,56799.999237060496,1.0,FR,MWh,hydro-reservoir-reservoir
FR15,hydro-reservoir-turbine,hydro-reservoir,182.0,0.0,1.0,FR,MW,hydro-reservoir-turbine
FR15,hydro-phs-reservoir,hydro-phs,0.0,0.0,1.0,FR,MWh,hydro-phs-reservoir
FR15,hydro-phs-turbine,hydro-phs,0.0,0.0,1.0,FR,MW,hydro-phs-turbine
FR15,hydro-phs-pump,hydro-phs,0.0,0.0,1.0,FR,MW,hydro-phs-pump
FR15,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,0.0,1.0,FR,MWh,hydro-phs-pure-reservoir
FR15,hydro-phs-pure-turbine,hydro-phs-pure,0.0,0.0,1.0,FR,MW,hydro-phs-pure-turbine
FR15,hydro-phs-pure-pump,hydro-phs-pure,0.0,0.0,1.0,FR,MW,hydro-phs-pure-pump
FR15,onwind,onwind,28.7999992370606,0.0,1.0,FR,MW,onwind
FR15,offwind,offwind,0.0,0.0,1.0,FR,MW,offwind
FR15,solar-thermal,solar-thermal,0.0,0.0,1.0,FR,MW,solar-thermal
FR15,solar-pv-utility,solar-pv-utility,340.0,0.0,1.0,FR,MW,solar-pv-utility
FR15,solar-pv-rooftop,solar-pv-rooftop,0.0,0.0,1.0,FR,MW,solar-pv-rooftop
FR15,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,FR,MW,solar-thermal-w-storage
FR15,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,FR,MWh,solar-thermal-w-storage-storage
FR15,battery-charge,battery,0.0,0.0,0.9,FR,MW,battery-charge
FR15,battery-discharge,battery,0.0,0.0,0.9,FR,MW,battery-discharge
FR15,battery-store,battery,0.0,0.0,0.9,FR,MWh,battery-store
FR15,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,FR,MW,h2-fuel-cell
FR15,h2-ccgt,h2-ccgt,0.0,0.0,1.0,FR,MW,h2-ccgt
FR15,other-res,other-res,36.0,0.0,1.0,FR,MW,other-res
GB00,electrolyser-onshore-grid,electrolyser,8017.581358635452,0.0,0.68,GB,MW,electrolyser-onshore-grid
GB00,hydro-ror-turbine,hydro-ror,2219.471141445,0.0,1.0,GB,MW,hydro-ror-turbine
GB00,hydro-pondage-reservoir,hydro-pondage,0.0,0.0,1.0,GB,MWh,hydro-pondage-reservoir
GB00,hydro-pondage-turbine,hydro-pondage,0.0,0.0,1.0,GB,MW,hydro-pondage-turbine
GB00,hydro-reservoir-reservoir,hydro-reservoir,0.0,0.0,1.0,GB,MWh,hydro-reservoir-reservoir
GB00,hydro-reservoir-turbine,hydro-reservoir,0.0,0.0,1.0,GB,MW,hydro-reservoir-turbine
GB00,hydro-phs-reservoir,hydro-phs,0.0,0.0,1.0,GB,MWh,hydro-phs-reservoir
GB00,hydro-phs-turbine,hydro-phs,0.0,0.0,1.0,GB,MW,hydro-phs-turbine
GB00,hydro-phs-pump,hydro-phs,0.0,0.0,1.0,GB,MW,hydro-phs-pump
GB00,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,26380.0,1.0,GB,MWh,hydro-phs-pure-reservoir
GB00,hydro-phs-pure-turbine,hydro-phs-pure,2744.0,0.0,1.0,GB,MW,hydro-phs-pure-turbine
GB00,hydro-phs-pure-pump,hydro-phs-pure,-2684.0,0.0,1.0,GB,MW,hydro-phs-pure-pump
GB00,onwind,onwind,29733.17520883999,0.0,1.0,GB,MW,onwind
GB00,offwind,offwind,51967.46998,0.0,1.0,GB,MW,offwind
GB00,solar-thermal,solar-thermal,0.0,0.0,1.0,GB,MW,solar-thermal
GB00,solar-pv-utility,solar-pv-utility,19993.20899,0.0,1.0,GB,MW,solar-pv-utility
GB00,solar-pv-rooftop,solar-pv-rooftop,14432.21336,0.0,1.0,GB,MW,solar-pv-rooftop
GB00,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,GB,MW,solar-thermal-w-storage
GB00,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,GB,MWh,solar-thermal-w-storage-storage
GB00,battery-charge,battery,15065.542,0.0,0.92,GB,MW,battery-charge
GB00,battery-discharge,battery,15065.542,0.0,0.92,GB,MW,battery-discharge
GB00,battery-store,battery,0.0,23375.526,0.92,GB,MWh,battery-store
GB00,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,GB,MW,h2-fuel-cell
GB00,h2-ccgt,h2-ccgt,0.0,0.0,1.0,GB,MW,h2-ccgt
GB00,chp-gas-ccgt-new-other-77.04000000000002eur,chp,1213.16288064,0.0,0.6,GB,MW,
GB00,chp-hard-coal-ccs-other-29.72842105263158eur,chp,2900.0,0.0,0.38,GB,MW,
GB00,chp-hard-coal-new-other-70.90434782608693eur,chp,2850.612406,0.0,0.46,GB,MW,
GB00,chp-hard-coal-old-2-other-81.53999999999998eur,chp,1684.4178533,0.0,0.3999999999999999,GB,MW,
GB00,other-res,other-res,2829.16595337,0.0,1.0,GB,MW,other-res
GBNI,electrolyser-onshore-grid,electrolyser,0.0,0.0,0.0,GB,MW,electrolyser-onshore-grid
GBNI,hydro-ror-turbine,hydro-ror,0.0,0.0,1.0,GB,MW,hydro-ror-turbine
GBNI,hydro-pondage-reservoir,hydro-pondage,0.0,0.0,1.0,GB,MWh,hydro-pondage-reservoir
GBNI,hydro-pondage-turbine,hydro-pondage,0.0,0.0,1.0,GB,MW,hydro-pondage-turbine
GBNI,hydro-reservoir-reservoir,hydro-reservoir,0.0,0.0,1.0,GB,MWh,hydro-reservoir-reservoir
GBNI,hydro-reservoir-turbine,hydro-reservoir,0.0,0.0,1.0,GB,MW,hydro-reservoir-turbine
GBNI,hydro-phs-reservoir,hydro-phs,0.0,0.0,1.0,GB,MWh,hydro-phs-reservoir
GBNI,hydro-phs-turbine,hydro-phs,0.0,0.0,1.0,GB,MW,hydro-phs-turbine
GBNI,hydro-phs-pump,hydro-phs,0.0,0.0,1.0,GB,MW,hydro-phs-pump
GBNI,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,0.0,1.0,GB,MWh,hydro-phs-pure-reservoir
GBNI,hydro-phs-pure-turbine,hydro-phs-pure,0.0,0.0,1.0,GB,MW,hydro-phs-pure-turbine
GBNI,hydro-phs-pure-pump,hydro-phs-pure,0.0,0.0,1.0,GB,MW,hydro-phs-pure-pump
GBNI,onwind,onwind,2466.0,0.0,1.0,GB,MW,onwind
GBNI,offwind,offwind,500.0,0.0,1.0,GB,MW,offwind
GBNI,solar-thermal,solar-thermal,0.0,0.0,1.0,GB,MW,solar-thermal
GBNI,solar-pv-utility,solar-pv-utility,440.0,0.0,1.0,GB,MW,solar-pv-utility
GBNI,solar-pv-rooftop,solar-pv-rooftop,177.0,0.0,1.0,GB,MW,solar-pv-rooftop
GBNI,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,GB,MW,solar-thermal-w-storage
GBNI,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,GB,MWh,solar-thermal-w-storage-storage
GBNI,battery-charge,battery,516.0,0.0,0.9200000000000002,GB,MW,battery-charge
GBNI,battery-discharge,battery,441.0,0.0,0.9200000000000002,GB,MW,battery-discharge
GBNI,battery-store,battery,0.0,1155.0,0.9200000000000002,GB,MWh,battery-store
GBNI,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,GB,MW,h2-fuel-cell
GBNI,h2-ccgt,h2-ccgt,0.0,0.0,1.0,GB,MW,h2-ccgt
GBNI,chp-gas-ocgt-old-other-0eur,chp,9.0,0.0,0.35,GB,MW,
GBNI,other-res,other-res,77.0,0.0,1.0,GB,MW,other-res
GR00,electrolyser-onshore-grid,electrolyser,1200.0,0.0,0.68,GR,MW,electrolyser-onshore-grid
GR00,hydro-ror-turbine,hydro-ror,360.9799999999999,0.0,1.0,GR,MW,hydro-ror-turbine
GR00,hydro-pondage-reservoir,hydro-pondage,0.0,1000.0,1.0,GR,MWh,hydro-pondage-reservoir
GR00,hydro-pondage-turbine,hydro-pondage,22.02,0.0,1.0,GR,MW,hydro-pondage-turbine
GR00,hydro-reservoir-reservoir,hydro-reservoir,0.0,4044000.0,1.0,GR,MWh,hydro-reservoir-reservoir
GR00,hydro-reservoir-turbine,hydro-reservoir,2743.7,0.0,1.0,GR,MW,hydro-reservoir-turbine
GR00,hydro-phs-reservoir,hydro-phs,0.0,4500.0,1.0,GR,MWh,hydro-phs-reservoir
GR00,hydro-phs-turbine,hydro-phs,699.0,0.0,1.0,GR,MW,hydro-phs-turbine
GR00,hydro-phs-pump,hydro-phs,-735.0,0.0,1.0,GR,MW,hydro-phs-pump
GR00,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,3500.0,1.0,GR,MWh,hydro-phs-pure-reservoir
GR00,hydro-phs-pure-turbine,hydro-phs-pure,680.0,0.0,1.0,GR,MW,hydro-phs-pure-turbine
GR00,hydro-phs-pure-pump,hydro-phs-pure,-710.0,0.0,1.0,GR,MW,hydro-phs-pure-pump
GR00,onwind,onwind,6300.000000000004,0.0,1.0,GR,MW,onwind
GR00,offwind,offwind,2700.0,0.0,1.0,GR,MW,offwind
GR00,solar-thermal,solar-thermal,0.0,0.0,1.0,GR,MW,solar-thermal
GR00,solar-pv-utility,solar-pv-utility,13363.001,0.0,1.0,GR,MW,solar-pv-utility
GR00,solar-pv-rooftop,solar-pv-rooftop,0.0,0.0,1.0,GR,MW,solar-pv-rooftop
GR00,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,GR,MW,solar-thermal-w-storage
GR00,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,GR,MWh,solar-thermal-w-storage-storage
GR00,battery-charge,battery,5300.0,0.0,0.92,GR,MW,battery-charge
GR00,battery-discharge,battery,5300.0,0.0,0.92,GR,MW,battery-discharge
GR00,battery-store,battery,0.0,15900.0,0.92,GR,MWh,battery-store
GR00,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,GR,MW,h2-fuel-cell
GR00,h2-ccgt,h2-ccgt,0.0,0.0,1.0,GR,MW,h2-ccgt
GR00,other-res,other-res,430.997,0.0,1.0,GR,MW,other-res
GR03,electrolyser-onshore-grid,electrolyser,0.0,0.0,0.0,GR,MW,electrolyser-onshore-grid
GR03,hydro-ror-turbine,hydro-ror,0.0,0.0,1.0,GR,MW,hydro-ror-turbine
GR03,hydro-pondage-reservoir,hydro-pondage,0.0,0.0,1.0,GR,MWh,hydro-pondage-reservoir
GR03,hydro-pondage-turbine,hydro-pondage,0.0,0.0,1.0,GR,MW,hydro-pondage-turbine
GR03,hydro-reservoir-reservoir,hydro-reservoir,0.0,0.0,1.0,GR,MWh,hydro-reservoir-reservoir
GR03,hydro-reservoir-turbine,hydro-reservoir,0.0,0.0,1.0,GR,MW,hydro-reservoir-turbine
GR03,hydro-phs-reservoir,hydro-phs,0.0,0.0,1.0,GR,MWh,hydro-phs-reservoir
GR03,hydro-phs-turbine,hydro-phs,0.0,0.0,1.0,GR,MW,hydro-phs-turbine
GR03,hydro-phs-pump,hydro-phs,0.0,0.0,1.0,GR,MW,hydro-phs-pump
GR03,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,0.0,1.0,GR,MWh,hydro-phs-pure-reservoir
GR03,hydro-phs-pure-turbine,hydro-phs-pure,0.0,0.0,1.0,GR,MW,hydro-phs-pure-turbine
GR03,hydro-phs-pure-pump,hydro-phs-pure,0.0,0.0,1.0,GR,MW,hydro-phs-pure-pump
GR03,onwind,onwind,800.0,0.0,1.0,GR,MW,onwind
GR03,offwind,offwind,0.0,0.0,1.0,GR,MW,offwind
GR03,solar-thermal,solar-thermal,0.0,0.0,1.0,GR,MW,solar-thermal
GR03,solar-pv-utility,solar-pv-utility,500.0,0.0,1.0,GR,MW,solar-pv-utility
GR03,solar-pv-rooftop,solar-pv-rooftop,0.0,0.0,1.0,GR,MW,solar-pv-rooftop
GR03,solar-thermal-w-storage,solar-thermal-w-storage,137.0,0.0,1.0,GR,MW,solar-thermal-w-storage
GR03,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.2739999999999999,1.0,GR,MWh,solar-thermal-w-storage-storage
GR03,battery-charge,battery,300.0,0.0,0.92,GR,MW,battery-charge
GR03,battery-discharge,battery,300.0,0.0,0.92,GR,MW,battery-discharge
GR03,battery-store,battery,0.0,900.0,0.92,GR,MWh,battery-store
GR03,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,GR,MW,h2-fuel-cell
GR03,h2-ccgt,h2-ccgt,0.0,0.0,1.0,GR,MW,h2-ccgt
GR03,other-res,other-res,0.0,0.0,1.0,GR,MW,other-res
HR00,electrolyser-onshore-grid,electrolyser,1273.0,0.0,0.0,HR,MW,electrolyser-onshore-grid
HR00,hydro-ror-turbine,hydro-ror,63.14000000000001,0.0,1.0,HR,MW,hydro-ror-turbine
HR00,hydro-pondage-reservoir,hydro-pondage,0.0,3991.000000000001,1.0,HR,MWh,hydro-pondage-reservoir
HR00,hydro-pondage-turbine,hydro-pondage,320.9399999999999,0.0,1.0,HR,MW,hydro-pondage-turbine
HR00,hydro-reservoir-reservoir,hydro-reservoir,0.0,2045910.0,1.0,HR,MWh,hydro-reservoir-reservoir
HR00,hydro-reservoir-turbine,hydro-reservoir,1948.089999999999,0.0,1.0,HR,MW,hydro-reservoir-turbine
HR00,hydro-phs-reservoir,hydro-phs,0.0,18300.0,1.0,HR,MWh,hydro-phs-reservoir
HR00,hydro-phs-turbine,hydro-phs,281.4,0.0,1.0,HR,MW,hydro-phs-turbine
HR00,hydro-phs-pump,hydro-phs,-246.9,0.0,1.0,HR,MW,hydro-phs-pump
HR00,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,0.0,1.0,HR,MWh,hydro-phs-pure-reservoir
HR00,hydro-phs-pure-turbine,hydro-phs-pure,0.0,0.0,1.0,HR,MW,hydro-phs-pure-turbine
HR00,hydro-phs-pure-pump,hydro-phs-pure,0.0,0.0,1.0,HR,MW,hydro-phs-pure-pump
HR00,onwind,onwind,1441.95,0.0,1.0,HR,MW,onwind
HR00,offwind,offwind,510.0,0.0,1.0,HR,MW,offwind
HR00,solar-thermal,solar-thermal,0.0,0.0,1.0,HR,MW,solar-thermal
HR00,solar-pv-utility,solar-pv-utility,720.18,0.0,1.0,HR,MW,solar-pv-utility
HR00,solar-pv-rooftop,solar-pv-rooftop,0.0,0.0,1.0,HR,MW,solar-pv-rooftop
HR00,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,HR,MW,solar-thermal-w-storage
HR00,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,HR,MWh,solar-thermal-w-storage-storage
HR00,battery-charge,battery,69.99999999999999,0.0,0.92,HR,MW,battery-charge
HR00,battery-discharge,battery,69.99999999999999,0.0,0.92,HR,MW,battery-discharge
HR00,battery-store,battery,0.0,498.0,0.92,HR,MWh,battery-store
HR00,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,HR,MW,h2-fuel-cell
HR00,h2-ccgt,h2-ccgt,0.0,0.0,1.0,HR,MW,h2-ccgt
HR00,chp-gas-conventional-old-1-other-0eur,chp,199.9999999999999,0.0,0.36,HR,MW,
HR00,other-res,other-res,198.0,0.0,1.0,HR,MW,other-res
HU00,electrolyser-onshore-grid,electrolyser,240.0,0.0,0.0,HU,MW,electrolyser-onshore-grid
HU00,hydro-ror-turbine,hydro-ror,64.203,0.0,1.0,HU,MW,hydro-ror-turbine
HU00,hydro-pondage-reservoir,hydro-pondage,0.0,0.0,1.0,HU,MWh,hydro-pondage-reservoir
HU00,hydro-pondage-turbine,hydro-pondage,0.0,0.0,1.0,HU,MW,hydro-pondage-turbine
HU00,hydro-reservoir-reservoir,hydro-reservoir,0.0,0.0,1.0,HU,MWh,hydro-reservoir-reservoir
HU00,hydro-reservoir-turbine,hydro-reservoir,0.0,0.0,1.0,HU,MW,hydro-reservoir-turbine
HU00,hydro-phs-reservoir,hydro-phs,0.0,0.0,1.0,HU,MWh,hydro-phs-reservoir
HU00,hydro-phs-turbine,hydro-phs,0.0,0.0,1.0,HU,MW,hydro-phs-turbine
HU00,hydro-phs-pump,hydro-phs,0.0,0.0,1.0,HU,MW,hydro-phs-pump
HU00,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,0.0,1.0,HU,MWh,hydro-phs-pure-reservoir
HU00,hydro-phs-pure-turbine,hydro-phs-pure,0.0,0.0,1.0,HU,MW,hydro-phs-pure-turbine
HU00,hydro-phs-pure-pump,hydro-phs-pure,0.0,0.0,1.0,HU,MW,hydro-phs-pure-pump
HU00,onwind,onwind,334.29,0.0,1.0,HU,MW,onwind
HU00,offwind,offwind,0.0,0.0,1.0,HU,MW,offwind
HU00,solar-thermal,solar-thermal,0.0,0.0,1.0,HU,MW,solar-thermal
HU00,solar-pv-utility,solar-pv-utility,6810.173160000033,0.0,1.0,HU,MW,solar-pv-utility
HU00,solar-pv-rooftop,solar-pv-rooftop,3107.517826071423,0.0,1.0,HU,MW,solar-pv-rooftop
HU00,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,HU,MW,solar-thermal-w-storage
HU00,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,HU,MWh,solar-thermal-w-storage-storage
HU00,battery-charge,battery,380.16,0.0,0.9000000000000002,HU,MW,battery-charge
HU00,battery-discharge,battery,380.16,0.0,0.9000000000000002,HU,MW,battery-discharge
HU00,battery-store,battery,0.0,1064.448,0.9000000000000002,HU,MWh,battery-store
HU00,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,HU,MW,h2-fuel-cell
HU00,h2-ccgt,h2-ccgt,0.0,0.0,1.0,HU,MW,h2-ccgt
HU00,chp-gas-conventional-old-1-district-heatring-128.4eur,chp,1101.40844,0.0,0.0,HU,MW,
HU00,other-res,other-res,223.2437,0.0,1.0,HU,MW,other-res
IE00,electrolyser-onshore-grid,electrolyser,1098.0,0.0,0.0,IE,MW,electrolyser-onshore-grid
IE00,hydro-ror-turbine,hydro-ror,215.0,0.0,1.0,IE,MW,hydro-ror-turbine
IE00,hydro-pondage-reservoir,hydro-pondage,0.0,0.0,1.0,IE,MWh,hydro-pondage-reservoir
IE00,hydro-pondage-turbine,hydro-pondage,0.0,0.0,1.0,IE,MW,hydro-pondage-turbine
IE00,hydro-reservoir-reservoir,hydro-reservoir,0.0,0.0,1.0,IE,MWh,hydro-reservoir-reservoir
IE00,hydro-reservoir-turbine,hydro-reservoir,0.0,0.0,1.0,IE,MW,hydro-reservoir-turbine
IE00,hydro-phs-reservoir,hydro-phs,0.0,0.0,1.0,IE,MWh,hydro-phs-reservoir
IE00,hydro-phs-turbine,hydro-phs,0.0,0.0,1.0,IE,MW,hydro-phs-turbine
IE00,hydro-phs-pump,hydro-phs,0.0,0.0,1.0,IE,MW,hydro-phs-pump
IE00,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,3520.0,1.0,IE,MWh,hydro-phs-pure-reservoir
IE00,hydro-phs-pure-turbine,hydro-phs-pure,592.0,0.0,1.0,IE,MW,hydro-phs-pure-turbine
IE00,hydro-phs-pure-pump,hydro-phs-pure,-592.0,0.0,1.0,IE,MW,hydro-phs-pure-pump
IE00,onwind,onwind,8952.8,0.0,1.0,IE,MW,onwind
IE00,offwind,offwind,5025.2,0.0,1.0,IE,MW,offwind
IE00,solar-thermal,solar-thermal,0.0,0.0,1.0,IE,MW,solar-thermal
IE00,solar-pv-utility,solar-pv-utility,5500.0,0.0,1.0,IE,MW,solar-pv-utility
IE00,solar-pv-rooftop,solar-pv-rooftop,2487.0,0.0,1.0,IE,MW,solar-pv-rooftop
IE00,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,IE,MW,solar-thermal-w-storage
IE00,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,IE,MWh,solar-thermal-w-storage-storage
IE00,battery-charge,battery,2475.0,0.0,0.92,IE,MW,battery-charge
IE00,battery-discharge,battery,2250.0,0.0,0.92,IE,MW,battery-discharge
IE00,battery-store,battery,0.0,12287.0,0.92,IE,MWh,battery-store
IE00,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,IE,MW,h2-fuel-cell
IE00,h2-ccgt,h2-ccgt,140.0,0.0,1.0,IE,MW,h2-ccgt
IE00,chp-gas-ocgt-old-other-0eur,chp,138.0,0.0,0.35,IE,MW,
IE00,other-res,other-res,70.0,0.0,1.0,IE,MW,other-res
ITCA,electrolyser-onshore-grid,electrolyser,0.0,0.0,0.0,IT,MW,electrolyser-onshore-grid
ITCA,hydro-ror-turbine,hydro-ror,125.385,0.0,1.0,IT,MW,hydro-ror-turbine
ITCA,hydro-pondage-reservoir,hydro-pondage,0.0,0.0,1.0,IT,MWh,hydro-pondage-reservoir
ITCA,hydro-pondage-turbine,hydro-pondage,0.0,0.0,1.0,IT,MW,hydro-pondage-turbine
ITCA,hydro-reservoir-reservoir,hydro-reservoir,0.0,572400.0,1.0,IT,MWh,hydro-reservoir-reservoir
ITCA,hydro-reservoir-turbine,hydro-reservoir,701.2840000000001,0.0,1.0,IT,MW,hydro-reservoir-turbine
ITCA,hydro-phs-reservoir,hydro-phs,0.0,0.0,1.0,IT,MWh,hydro-phs-reservoir
ITCA,hydro-phs-turbine,hydro-phs,0.0,0.0,1.0,IT,MW,hydro-phs-turbine
ITCA,hydro-phs-pump,hydro-phs,0.0,0.0,1.0,IT,MW,hydro-phs-pump
ITCA,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,0.0,1.0,IT,MWh,hydro-phs-pure-reservoir
ITCA,hydro-phs-pure-turbine,hydro-phs-pure,0.0,0.0,1.0,IT,MW,hydro-phs-pure-turbine
ITCA,hydro-phs-pure-pump,hydro-phs-pure,0.0,0.0,1.0,IT,MW,hydro-phs-pure-pump
ITCA,onwind,onwind,1802.81977,0.0,1.0,IT,MW,onwind
ITCA,offwind,offwind,0.0,0.0,1.0,IT,MW,offwind
ITCA,solar-thermal,solar-thermal,0.0,0.0,1.0,IT,MW,solar-thermal
ITCA,solar-pv-utility,solar-pv-utility,1100.0,0.0,1.0,IT,MW,solar-pv-utility
ITCA,solar-pv-rooftop,solar-pv-rooftop,504.59714599999705,0.0,1.0,IT,MW,solar-pv-rooftop
ITCA,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,IT,MW,solar-thermal-w-storage
ITCA,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,IT,MWh,solar-thermal-w-storage-storage
ITCA,battery-charge,battery,783.0,0.0,0.92,IT,MW,battery-charge
ITCA,battery-discharge,battery,783.0,0.0,0.92,IT,MW,battery-discharge
ITCA,battery-store,battery,0.0,5944.0,0.92,IT,MWh,battery-store
ITCA,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,IT,MW,h2-fuel-cell
ITCA,h2-ccgt,h2-ccgt,0.0,0.0,1.0,IT,MW,h2-ccgt
ITCA,chp-gas-conventional-old-2-industrial-0eur,chp,47.3,0.0,0.41,IT,MW,
ITCA,other-res,other-res,165.36,0.0,1.0,IT,MW,other-res
ITCN,electrolyser-onshore-grid,electrolyser,200.0,0.0,0.68,IT,MW,electrolyser-onshore-grid
ITCN,hydro-ror-turbine,hydro-ror,293.62,0.0,1.0,IT,MW,hydro-ror-turbine
ITCN,hydro-pondage-reservoir,hydro-pondage,0.0,0.0,1.0,IT,MWh,hydro-pondage-reservoir
ITCN,hydro-pondage-turbine,hydro-pondage,0.0,0.0,1.0,IT,MW,hydro-pondage-turbine
ITCN,hydro-reservoir-reservoir,hydro-reservoir,0.0,187000.0,1.0,IT,MWh,hydro-reservoir-reservoir
ITCN,hydro-reservoir-turbine,hydro-reservoir,389.27,0.0,1.0,IT,MW,hydro-reservoir-turbine
ITCN,hydro-phs-reservoir,hydro-phs,0.0,0.0,1.0,IT,MWh,hydro-phs-reservoir
ITCN,hydro-phs-turbine,hydro-phs,0.0,0.0,1.0,IT,MW,hydro-phs-turbine
ITCN,hydro-phs-pump,hydro-phs,0.0,0.0,1.0,IT,MW,hydro-phs-pump
ITCN,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,0.0,1.0,IT,MWh,hydro-phs-pure-reservoir
ITCN,hydro-phs-pure-turbine,hydro-phs-pure,0.0,0.0,1.0,IT,MW,hydro-phs-pure-turbine
ITCN,hydro-phs-pure-pump,hydro-phs-pure,0.0,0.0,1.0,IT,MW,hydro-phs-pure-pump
ITCN,onwind,onwind,424.0,0.0,1.0,IT,MW,onwind
ITCN,offwind,offwind,400.00000000000006,0.0,1.0,IT,MW,offwind
ITCN,solar-thermal,solar-thermal,0.0,0.0,1.0,IT,MW,solar-thermal
ITCN,solar-pv-utility,solar-pv-utility,2800.0,0.0,1.0,IT,MW,solar-pv-utility
ITCN,solar-pv-rooftop,solar-pv-rooftop,1920.962584899992,0.0,1.0,IT,MW,solar-pv-rooftop
ITCN,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,IT,MW,solar-thermal-w-storage
ITCN,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,IT,MWh,solar-thermal-w-storage-storage
ITCN,battery-charge,battery,380.0,0.0,0.92,IT,MW,battery-charge
ITCN,battery-discharge,battery,380.0,0.0,0.92,IT,MW,battery-discharge
ITCN,battery-store,battery,0.0,1520.0,0.92,IT,MWh,battery-store
ITCN,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,IT,MW,h2-fuel-cell
ITCN,h2-ccgt,h2-ccgt,0.0,0.0,1.0,IT,MW,h2-ccgt
ITCN,chp-gas-conventional-old-2-industrial-0eur,chp,1131.63,0.0,0.41,IT,MW,
ITCN,chp-light-oil---industrial-0eur,chp,22.5,0.0,0.35,IT,MW,
ITCN,other-res,other-res,1048.86,0.0,1.0,IT,MW,other-res
ITCS,electrolyser-onshore-grid,electrolyser,550.0,0.0,0.68,IT,MW,electrolyser-onshore-grid
ITCS,hydro-ror-turbine,hydro-ror,696.77254,0.0,1.0,IT,MW,hydro-ror-turbine
ITCS,hydro-pondage-reservoir,hydro-pondage,0.0,0.0,1.0,IT,MWh,hydro-pondage-reservoir
ITCS,hydro-pondage-turbine,hydro-pondage,0.0,0.0,1.0,IT,MW,hydro-pondage-turbine
ITCS,hydro-reservoir-reservoir,hydro-reservoir,0.0,703575.6502535378,1.0,IT,MWh,hydro-reservoir-reservoir
ITCS,hydro-reservoir-turbine,hydro-reservoir,987.457,0.0,1.0,IT,MW,hydro-reservoir-turbine
ITCS,hydro-phs-reservoir,hydro-phs,0.0,94990.0,1.0,IT,MWh,hydro-phs-reservoir
ITCS,hydro-phs-turbine,hydro-phs,763.0,0.0,1.0,IT,MW,hydro-phs-turbine
ITCS,hydro-phs-pump,hydro-phs,-333.0,0.0,1.0,IT,MW,hydro-phs-pump
ITCS,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,13900.0,1.0,IT,MWh,hydro-phs-pure-reservoir
ITCS,hydro-phs-pure-turbine,hydro-phs-pure,1000.0,0.0,1.0,IT,MW,hydro-phs-pure-turbine
ITCS,hydro-phs-pure-pump,hydro-phs-pure,-985.0,0.0,1.0,IT,MW,hydro-phs-pure-pump
ITCS,onwind,onwind,3112.0,0.0,1.0,IT,MW,onwind
ITCS,offwind,offwind,900.0,0.0,1.0,IT,MW,offwind
ITCS,solar-thermal,solar-thermal,0.0,0.0,1.0,IT,MW,solar-thermal
